"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestQueries_GetRequestedType","0","TestQueries_GetRequestedType","","Sat Mar 07 20:38:56 UTC 2026","passed","Sat Mar 07 20:38:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_GetRequestedType","TestQueries_GetRequestedType"
"","0","Origin label and sizing are used when specified","copySigmaNodesToGraphlibGraph","Sat Mar 07 20:44:02 UTC 2026","passed","Sat Mar 07 20:44:02 UTC 2026","","","",""
"Test cases for Test_parseLatestVersion","0","Test_parseLatestVersion","","Sat Mar 07 20:39:27 UTC 2026","passed","Sat Mar 07 20:39:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/stbernard/git/Test_parseLatestVersion","Test_parseLatestVersion"
"Test cases for TestResources_ListADCSEscalations","0","TestResources_ListADCSEscalations","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADCSEscalations","TestResources_ListADCSEscalations"
"","3","should return null if the edge key does not have enough information","getEdgeDataFromKey","Sat Mar 07 20:44:09 UTC 2026","passed","Sat Mar 07 20:44:09 UTC 2026","","","",""
"","837","handles adding to tier zero asset group","AssetGroupMenuItem","Sat Mar 07 20:43:33 UTC 2026","passed","Sat Mar 07 20:43:34 UTC 2026","","adding to an asset group","",""
"","17","function should return 1 when first param is larger, no matter the data type","Compare function for explore table sort","Sat Mar 07 20:41:20 UTC 2026","passed","Sat Mar 07 20:41:20 UTC 2026","","","",""
"","860","renders the node in the entity panel when member is clicked","GroupManagement","Sat Mar 07 20:43:53 UTC 2026","passed","Sat Mar 07 20:43:54 UTC 2026","","","",""
"","126","should fire Cancel once with false","ConfirmationDialog","Sat Mar 07 20:42:58 UTC 2026","passed","Sat Mar 07 20:42:58 UTC 2026","","","",""
"Test cases for Test_NewSpecWithHooks","1","Test_NewSpecWithHooks","","Sat Mar 07 20:39:16 UTC 2026","passed","Sat Mar 07 20:39:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_NewSpecWithHooks","Test_NewSpecWithHooks"
"","7","does not request finished jobs if lacking permission","useFinishedJobs","Sat Mar 07 20:40:52 UTC 2026","passed","Sat Mar 07 20:40:52 UTC 2026","","","",""
"","80","initializes search tab to node search if the exploreSearchTab is not a supported tab name on first render","ExploreSearch sets searchType on tab changing","Sat Mar 07 20:43:37 UTC 2026","passed","Sat Mar 07 20:43:37 UTC 2026","","","",""
"Test cases for TestQueries_BuildEntityQueryParams","0","TestQueries_BuildEntityQueryParams","","Sat Mar 07 20:38:56 UTC 2026","passed","Sat Mar 07 20:38:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams","TestQueries_BuildEntityQueryParams"
"Test cases for TestParseIntQueryParameter","87","TestParseIntQueryParameter","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseIntQueryParameter","TestParseIntQueryParameter"
"","226","should display ""Close"" button","UserTokenManagementDialog","Sat Mar 07 20:41:54 UTC 2026","passed","Sat Mar 07 20:41:54 UTC 2026","","","",""
"","871","should call onSave when save button is clicked","SaveQueryDialog","Sat Mar 07 20:39:15 UTC 2026","passed","Sat Mar 07 20:39:15 UTC 2026","","","",""
"Test cases for TestResources_ListADOUContainedUsers","4","TestResources_ListADOUContainedUsers","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADOUContainedUsers","TestResources_ListADOUContainedUsers"
"","168","Displays a notification when analysis has been requested successfully","AnalyzeNowConfiguration","Sat Mar 07 20:40:30 UTC 2026","passed","Sat Mar 07 20:40:30 UTC 2026","","","",""
"","44","Calls the cypher search endpoint for a node with a type that is not in our schema","EntityObjectInformation","Sat Mar 07 20:41:08 UTC 2026","passed","Sat Mar 07 20:41:08 UTC 2026","","","",""
"Test cases for TestCORSMiddleware","0","TestCORSMiddleware","","Sat Mar 07 20:38:37 UTC 2026","passed","Sat Mar 07 20:38:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestCORSMiddleware","TestCORSMiddleware"
"","193","removes a node from an asset group tag","AssetGroupMenuItem","Sat Mar 07 20:40:07 UTC 2026","passed","Sat Mar 07 20:40:07 UTC 2026","","","",""
"","9","can composes search params from the search prop and use them in the redirect","AppNavigate","Sat Mar 07 20:42:04 UTC 2026","passed","Sat Mar 07 20:42:04 UTC 2026","","","",""
"Test cases for TestValidateTOTPSecret","0","TestValidateTOTPSecret","","Sat Mar 07 20:38:46 UTC 2026","passed","Sat Mar 07 20:38:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/auth/TestValidateTOTPSecret","TestValidateTOTPSecret"
"Test cases for TestResources_GetAssetGroupMemberCount_DBError","0","TestResources_GetAssetGroupMemberCount_DBError","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupMemberCount_DBError","TestResources_GetAssetGroupMemberCount_DBError"
"Test cases for TestResources_GetAIACAEntityInfo","232","TestResources_GetAIACAEntityInfo","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAIACAEntityInfo","TestResources_GetAIACAEntityInfo"
"Test cases for TestManagementResource_OIDCCallbackHandler","20","TestManagementResource_OIDCCallbackHandler","","Sat Mar 07 20:39:18 UTC 2026","passed","Sat Mar 07 20:39:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_OIDCCallbackHandler","TestManagementResource_OIDCCallbackHandler"
"","76","should render a button with the passed in display text","GraphButton","Sat Mar 07 20:43:10 UTC 2026","passed","Sat Mar 07 20:43:10 UTC 2026","","","",""
"","380","should not call onSave when Save button is clicked and form input is invalid","CreateUserDialog","Sat Mar 07 20:39:39 UTC 2026","passed","Sat Mar 07 20:39:39 UTC 2026","","","",""
"Test cases for TestGetSkipParamForGraphQuery","0","TestGetSkipParamForGraphQuery","","Sat Mar 07 20:39:09 UTC 2026","passed","Sat Mar 07 20:39:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGetSkipParamForGraphQuery","TestGetSkipParamForGraphQuery"
"","378","should render","LoginViaSSOForm","Sat Mar 07 20:41:45 UTC 2026","passed","Sat Mar 07 20:41:46 UTC 2026","","","",""
"","729","should call onSave when Save button is clicked and form input is valid","CreateUserDialog","Sat Mar 07 20:39:39 UTC 2026","passed","Sat Mar 07 20:39:40 UTC 2026","","","",""
"","85","should should reflect the NOT checked state for public query","SavedQueryPermissions","Sat Mar 07 20:41:42 UTC 2026","passed","Sat Mar 07 20:41:42 UTC 2026","","","",""
"","208","only sends dirty fields in the request when updating","Tag Form","Sat Mar 07 20:39:15 UTC 2026","passed","Sat Mar 07 20:39:15 UTC 2026","","","",""
"Test cases for TestAddOrderByToNeo4jQuery_WithOrderByClause","0","TestAddOrderByToNeo4jQuery_WithOrderByClause","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestAddOrderByToNeo4jQuery_WithOrderByClause","TestAddOrderByToNeo4jQuery_WithOrderByClause"
"","634","should display all available roles","CreateUserDialog","Sat Mar 07 20:39:40 UTC 2026","passed","Sat Mar 07 20:39:40 UTC 2026","","","",""
"","24","renders correctly when an unexpected nodeType is passed","NodeIcon","Sat Mar 07 20:42:36 UTC 2026","passed","Sat Mar 07 20:42:36 UTC 2026","","","",""
"","2","isLoading returns as expected based on all queries combined","queriesAreLoadingOrErrored","Sat Mar 07 20:43:06 UTC 2026","passed","Sat Mar 07 20:43:06 UTC 2026","","","",""
"Test cases for TestWriteTimeWindowedResponse","0","TestWriteTimeWindowedResponse","","Sat Mar 07 20:38:32 UTC 2026","passed","Sat Mar 07 20:38:32 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteTimeWindowedResponse","TestWriteTimeWindowedResponse"
"","94","applies correct dynamic height based on filtered data","ActiveExtensionsCard","Sat Mar 07 20:39:30 UTC 2026","passed","Sat Mar 07 20:39:30 UTC 2026","","","",""
"","351","should render","OneTimePasscodeForm","Sat Mar 07 20:42:26 UTC 2026","passed","Sat Mar 07 20:42:27 UTC 2026","","","",""
"Test cases for TestTimeFrom","0","TestTimeFrom","","Sat Mar 07 20:38:52 UTC 2026","passed","Sat Mar 07 20:38:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeFrom","TestTimeFrom"
"","29","should highlight selected route","Main Nav Route Highlighting","Sat Mar 07 20:39:50 UTC 2026","passed","Sat Mar 07 20:39:50 UTC 2026","","","",""
"Test cases for TestResources_ListFileUploadJobs","2","TestResources_ListFileUploadJobs","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListFileUploadJobs","TestResources_ListFileUploadJobs"
"","20","should display hidden label for hidden edge","EdgeInfoHeader","Sat Mar 07 20:41:59 UTC 2026","passed","Sat Mar 07 20:41:59 UTC 2026","","","",""
"Test cases for TestDatabase_checkError_NotFound","0","TestDatabase_checkError_NotFound","","Sat Mar 07 20:38:52 UTC 2026","passed","Sat Mar 07 20:38:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestDatabase_checkError_NotFound","TestDatabase_checkError_NotFound"
"","7","updates key in state","useObjectState","Sat Mar 07 20:42:30 UTC 2026","passed","Sat Mar 07 20:42:30 UTC 2026","","","",""
"Test cases for TestAggregator_Impact","0","TestAggregator_Impact","","Sat Mar 07 20:39:13 UTC 2026","passed","Sat Mar 07 20:39:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/impact/TestAggregator_Impact","TestAggregator_Impact"
"","281","has date range input filters","FileIngestFilterDialog","Sat Mar 07 20:39:53 UTC 2026","passed","Sat Mar 07 20:39:54 UTC 2026","","Date Range Inputs","",""
"Test cases for TestGC_Start","1001","TestGC_Start","","Sat Mar 07 20:38:50 UTC 2026","passed","Sat Mar 07 20:38:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/gc/TestGC_Start","TestGC_Start"
"","109","should not display a badge when role based filtering is true and show filter banner is false by default","EntityInfoPanel","Sat Mar 07 20:42:18 UTC 2026","passed","Sat Mar 07 20:42:18 UTC 2026","","","",""
"","65","renders the title passed via title prop","ColumnHeaders","Sat Mar 07 20:41:16 UTC 2026","passed","Sat Mar 07 20:41:16 UTC 2026","","BaseColumnHeader","",""
"Test cases for TestSignRequestTeeFailure","0","TestSignRequestTeeFailure","","Sat Mar 07 20:38:32 UTC 2026","passed","Sat Mar 07 20:38:32 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestSignRequestTeeFailure","TestSignRequestTeeFailure"
"Test cases for TestResources_UpdateSavedQuery_OwnPrivateQuery_Success","0","TestResources_UpdateSavedQuery_OwnPrivateQuery_Success","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_OwnPrivateQuery_Success","TestResources_UpdateSavedQuery_OwnPrivateQuery_Success"
"Test cases for TestTimePointer","0","TestTimePointer","","Sat Mar 07 20:38:52 UTC 2026","passed","Sat Mar 07 20:38:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimePointer","TestTimePointer"
"Test cases for TestResources_ListADGPOAffectedTierZero","1","TestResources_ListADGPOAffectedTierZero","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGPOAffectedTierZero","TestResources_ListADGPOAffectedTierZero"
"","192","shows all checked boxes","SourceKindsCheckboxes","Sat Mar 07 20:40:47 UTC 2026","passed","Sat Mar 07 20:40:47 UTC 2026","","","",""
"","338","disables checkboxes by default","SourceKindsCheckboxes","Sat Mar 07 20:40:46 UTC 2026","passed","Sat Mar 07 20:40:46 UTC 2026","","","",""
"Test cases for TestResources_GetEdgeComposition","117","TestResources_GetEdgeComposition","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetEdgeComposition","TestResources_GetEdgeComposition"
"","98","renders the analysis toggle when multi tier analysis enabled is true and when editing an existing zone","Tag Form","Sat Mar 07 20:39:14 UTC 2026","passed","Sat Mar 07 20:39:14 UTC 2026","","","",""
"Test cases for TestFormatDatabaseError","0","TestFormatDatabaseError","","Sat Mar 07 20:38:32 UTC 2026","passed","Sat Mar 07 20:38:32 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestFormatDatabaseError","TestFormatDatabaseError"
"","14","does not show tooltip text by default","ColumnHeaders","Sat Mar 07 20:41:16 UTC 2026","passed","Sat Mar 07 20:41:16 UTC 2026","","SortableHeader with Tooltip","",""
"Test cases for TestManagementResource_UpdateUser_Success","664","TestManagementResource_UpdateUser_Success","","Sat Mar 07 20:39:03 UTC 2026","passed","Sat Mar 07 20:39:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_Success","TestManagementResource_UpdateUser_Success"
"Test cases for TestIntSetValid","0","TestIntSetValid","","Sat Mar 07 20:38:52 UTC 2026","passed","Sat Mar 07 20:38:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntSetValid","TestIntSetValid"
"Test cases for TestResources_UpdateAssetGroupSelectors_GetAssetGroupError","0","TestResources_UpdateAssetGroupSelectors_GetAssetGroupError","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupSelectors_GetAssetGroupError","TestResources_UpdateAssetGroupSelectors_GetAssetGroupError"
"","24","returns a comma separated number when provided with a number > 999","numberFormatting","Sat Mar 07 20:42:57 UTC 2026","passed","Sat Mar 07 20:42:57 UTC 2026","","","",""
"","97","initializes the list with all filters checked by default","usePathfindingFilters","Sat Mar 07 20:42:39 UTC 2026","passed","Sat Mar 07 20:42:39 UTC 2026","","","",""
"","10","renders without pulse animation by default","StatusIndicator","Sat Mar 07 20:43:01 UTC 2026","passed","Sat Mar 07 20:43:01 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateUser_LookupActiveSessionsError","1052","TestManagementResource_UpdateUser_LookupActiveSessionsError","","Sat Mar 07 20:38:59 UTC 2026","passed","Sat Mar 07 20:39:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_LookupActiveSessionsError","TestManagementResource_UpdateUser_LookupActiveSessionsError"
"","215","should display a searchbox with a placeholder when rendered","AssetGroupEdit","Sat Mar 07 20:41:41 UTC 2026","passed","Sat Mar 07 20:41:41 UTC 2026","","","",""
"","478","clicking cancel on the form takes the user back to the details page the user was on previously","Rule Form","Sat Mar 07 20:39:29 UTC 2026","passed","Sat Mar 07 20:39:30 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupTagMemberCountsByKind","2","TestResources_GetAssetGroupTagMemberCountsByKind","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupTagMemberCountsByKind","TestResources_GetAssetGroupTagMemberCountsByKind"
"Test cases for Test_filterNodesToSearchResult_filterEnvironments_domainSIDFail","0","Test_filterNodesToSearchResult_filterEnvironments_domainSIDFail","","Sat Mar 07 20:38:55 UTC 2026","passed","Sat Mar 07 20:38:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_filterNodesToSearchResult_filterEnvironments_domainSIDFail","Test_filterNodesToSearchResult_filterEnvironments_domainSIDFail"
"","362","on clicking switch shows modal and when clicking cancel closes it and switch stays disabled","CitrixRDPConfiguration","Sat Mar 07 20:40:12 UTC 2026","passed","Sat Mar 07 20:40:12 UTC 2026","","Click on switch to enable","",""
"","267","does not render an edit form for the selected asset group when a user does not have graph write permissions","GroupManagement","Sat Mar 07 20:43:52 UTC 2026","passed","Sat Mar 07 20:43:52 UTC 2026","","","",""
"","10","calls the provided notification method","handleError","Sat Mar 07 20:39:53 UTC 2026","passed","Sat Mar 07 20:39:53 UTC 2026","","","",""
"Test cases for TestResources_GetUserEntityInfo","1","TestResources_GetUserEntityInfo","","Sat Mar 07 20:38:45 UTC 2026","passed","Sat Mar 07 20:38:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetUserEntityInfo","TestResources_GetUserEntityInfo"
